code_post,year,month,day,heigh,rainy
9422,2008,9,28,252.0,^
9422,2008,10,28,247.0,*
9422,2008,11,28,313.0,*
9422,2008,12,28,325.0,Z
9422,2008,1,29,310.0,_I
9422,2008,2,29,293.0,_I
9422,2008,3,29,284.0,_I
9422,2008,4,29,279.0,Z
9422,2008,5,29,403.0,
9422,2008,6,29,302.0,
9422,2008,7,29,260.0,_
9422,2008,8,29,252.0,
9422,2008,9,29,252.0,^
9422,2008,10,29,247.0,*
9422,2008,11,29,318.0,*
9422,2008,12,29,323.0,Z
9422,2008,1,30,310.0,_I
9422,2008,2,30,1.0,
9422,2008,3,30,284.0,_I
9422,2008,4,30,276.0,_Z
9422,2008,5,30,475.0,
9422,2008,6,30,295.0,_
9422,2008,7,30,259.0,_
9422,2008,8,30,251.0,
9422,2008,9,30,252.0,^
9422,2008,10,30,245.0,)
9422,2008,11,30,328.0,^Ш
9422,2008,12,30,321.0,Z
9422,2008,1,31,310.0,_I
9422,2008,2,31,1.0,
9422,2008,3,31,284.0,_I
9422,2008,4,31,1.0,
9422,2008,5,31,537.0,^
9422,2008,6,31,1.0,
9422,2008,7,31,259.0,_
9422,2008,8,31,251.0,_
9422,2008,9,31,1.0,
9422,2008,10,31,242.0,Ш
9422,2008,11,31,1.0,
9422,2008,12,31,319.0,_Z
9518,2008,1,1,125.0,_I
9518,2008,2,1,134.0,_I
9518,2008,3,1,142.0,_I
9518,2008,4,1,160.0,"""I"
9518,2008,5,1,160.0,_I
9518,2008,6,1,234.0,^
9518,2008,7,1,110.0,_
9518,2008,8,1,110.0,
9518,2008,9,1,124.0,
9518,2008,10,1,119.0,
9518,2008,11,1,112.0,_Z
9518,2008,12,1,122.0,_I
9518,2008,1,2,125.0,_I
9518,2008,2,2,134.0,_I
9518,2008,3,2,142.0,_I
9518,2008,4,2,160.0,"""I"
9518,2008,5,2,160.0,_(I
9518,2008,6,2,229.0,
9518,2008,7,2,110.0,_
9518,2008,8,2,109.0,
9518,2008,9,2,123.0,
9518,2008,10,2,119.0,
9518,2008,11,2,130.0,Z
9518,2008,12,2,122.0,_I
9518,2008,1,3,125.0,_I
9518,2008,2,3,134.0,_I
9518,2008,3,3,142.0,_I
9518,2008,4,3,160.0,"""I"
9518,2008,5,3,160.0,_(I
9518,2008,6,3,225.0,
9518,2008,7,3,110.0,_
9518,2008,8,3,109.0,
9518,2008,9,3,122.0,
9518,2008,10,3,114.0,
9518,2008,11,3,145.0,^Z
9518,2008,12,3,122.0,_I
9518,2008,1,4,125.0,_I
9518,2008,2,4,134.0,_I
9518,2008,3,4,144.0,I
9518,2008,4,4,160.0,"""I"
9518,2008,5,4,172.0,(I
9518,2008,6,4,221.0,
9518,2008,7,4,112.0,_
9518,2008,8,4,108.0,
9518,2008,9,4,121.0,
9518,2008,10,4,112.0,
9518,2008,11,4,139.0,I
9518,2008,12,4,122.0,_I
9518,2008,1,5,126.0,I
9518,2008,2,5,134.0,_I
9518,2008,3,5,144.0,I
9518,2008,4,5,160.0,"""I"
9518,2008,5,5,198.0,(I
9518,2008,6,5,214.0,
9518,2008,7,5,117.0,
9518,2008,8,5,108.0,
9518,2008,9,5,120.0,
9518,2008,10,5,112.0,
9518,2008,11,5,131.0,I
9518,2008,12,5,122.0,_I
9518,2008,1,6,126.0,I
9518,2008,2,6,134.0,_I
9518,2008,3,6,146.0,I
9518,2008,4,6,160.0,"""I"
9518,2008,5,6,225.0,(I
9518,2008,6,6,204.0,
9518,2008,7,6,119.0,
9518,2008,8,6,107.0,
9518,2008,9,6,119.0,
9518,2008,10,6,112.0,
9518,2008,11,6,128.0,I
9518,2008,12,6,122.0,_I
9518,2008,1,7,126.0,I
9518,2008,2,7,134.0,_I
9518,2008,3,7,146.0,I
9518,2008,4,7,160.0,"""I"
9518,2008,5,7,292.0,РП
9518,2008,6,7,190.0,
9518,2008,7,7,124.0,
9518,2008,8,7,107.0,
9518,2008,9,7,119.0,
9518,2008,10,7,112.0,
9518,2008,11,7,128.0,I
9518,2008,12,7,122.0,_I
9518,2008,1,8,127.0,I
9518,2008,2,8,134.0,_I
9518,2008,3,8,147.0,I
9518,2008,4,8,160.0,"""I"
9518,2008,5,8,405.0,<
9518,2008,6,8,183.0,
9518,2008,7,8,127.0,
9518,2008,8,8,108.0,
9518,2008,9,8,116.0,
9518,2008,10,8,112.0,
9518,2008,11,8,128.0,I
9518,2008,12,8,122.0,_I
9518,2008,1,9,127.0,I
9518,2008,2,9,134.0,_I
9518,2008,3,9,147.0,I
9518,2008,4,9,160.0,"""I"
9518,2008,5,9,514.0,<
9518,2008,6,9,178.0,
9518,2008,7,9,129.0,
9518,2008,8,9,111.0,
9518,2008,9,9,116.0,
9518,2008,10,9,111.0,
9518,2008,11,9,127.0,I
9518,2008,12,9,122.0,_I
9518,2008,1,10,127.0,I
9518,2008,2,10,134.0,_I
9518,2008,3,10,147.0,I
9518,2008,4,10,160.0,"""I"
9518,2008,5,10,544.0,<Л
9518,2008,6,10,174.0,
9518,2008,7,10,131.0,^
9518,2008,8,10,114.0,
9518,2008,9,10,115.0,
9518,2008,10,10,111.0,
9518,2008,11,10,127.0,I
9518,2008,12,10,122.0,_I
9518,2008,1,11,127.0,I
9518,2008,2,11,134.0,_I
9518,2008,3,11,148.0,I
9518,2008,4,11,160.0,"""I"
9518,2008,5,11,547.0,ЛХ
9518,2008,6,11,170.0,
9518,2008,7,11,131.0,^
9518,2008,8,11,115.0,
9518,2008,9,11,114.0,
9518,2008,10,11,111.0,_
9518,2008,11,11,127.0,I
9518,2008,12,11,122.0,_I
9518,2008,1,12,127.0,I
9518,2008,2,12,134.0,_I
9518,2008,3,12,148.0,I
9518,2008,4,12,160.0,"""I"
9518,2008,5,12,574.0,Х
9518,2008,6,12,166.0,
9518,2008,7,12,131.0,^
9518,2008,8,12,115.0,
9518,2008,9,12,109.0,
9518,2008,10,12,113.0,
9518,2008,11,12,126.0,I
9518,2008,12,12,122.0,_I
9518,2008,1,13,128.0,I
9518,2008,2,13,134.0,_I
9518,2008,3,13,148.0,I
9518,2008,4,13,160.0,"""I"
9518,2008,5,13,629.0,
9518,2008,6,13,162.0,
9518,2008,7,13,131.0,^
9518,2008,8,13,113.0,
9518,2008,9,13,108.0,
9518,2008,10,13,113.0,
9518,2008,11,13,126.0,I
9518,2008,12,13,124.0,I
9518,2008,1,14,128.0,I
9518,2008,2,14,134.0,_I
9518,2008,3,14,150.0,I
9518,2008,4,14,160.0,"""I"
9518,2008,5,14,682.0,
9518,2008,6,14,157.0,
9518,2008,7,14,131.0,^
9518,2008,8,14,110.0,
9518,2008,9,14,107.0,
9518,2008,10,14,120.0,
9518,2008,11,14,124.0,I
9518,2008,12,14,124.0,I
9518,2008,1,15,128.0,I
9518,2008,2,15,135.0,_I
9518,2008,3,15,151.0,I
9518,2008,4,15,160.0,"""I"
9518,2008,5,15,720.0,
9518,2008,6,15,156.0,
9518,2008,7,15,130.0,
9518,2008,8,15,108.0,
9518,2008,9,15,106.0,
9518,2008,10,15,125.0,
9518,2008,11,15,124.0,I
9518,2008,12,15,125.0,I
9518,2008,1,16,128.0,I
9518,2008,2,16,135.0,I
9518,2008,3,16,153.0,I
9518,2008,4,16,160.0,"""I"
9518,2008,5,16,732.0,^
9518,2008,6,16,152.0,
9518,2008,7,16,129.0,
9518,2008,8,16,108.0,
9518,2008,9,16,106.0,_
9518,2008,10,16,124.0,
9518,2008,11,16,123.0,I
9518,2008,12,16,125.0,I
9518,2008,1,17,129.0,I
9518,2008,2,17,135.0,I
9518,2008,3,17,154.0,I
9518,2008,4,17,160.0,"""I"
9518,2008,5,17,729.0,
9518,2008,6,17,150.0,
9518,2008,7,17,129.0,
9518,2008,8,17,105.0,
9518,2008,9,17,115.0,
9518,2008,10,17,122.0,
9518,2008,11,17,122.0,I
9518,2008,12,17,127.0,I
9518,2008,1,18,129.0,I
9518,2008,2,18,135.0,I
9518,2008,3,18,156.0,I
9518,2008,4,18,160.0,"""I"
9518,2008,5,18,716.0,
9518,2008,6,18,146.0,
9518,2008,7,18,129.0,
9518,2008,8,18,102.0,
9518,2008,9,18,131.0,^
9518,2008,10,18,120.0,
9518,2008,11,18,122.0,I
9518,2008,12,18,127.0,I
9518,2008,1,19,129.0,I
9518,2008,2,19,137.0,I
9518,2008,3,19,156.0,I
9518,2008,4,19,160.0,"""I"
9518,2008,5,19,708.0,
9518,2008,6,19,142.0,
9518,2008,7,19,128.0,
9518,2008,8,19,100.0,_
9518,2008,9,19,132.0,^
9518,2008,10,19,118.0,
9518,2008,11,19,121.0,I
9518,2008,12,19,128.0,^I
9518,2008,1,20,129.0,I
9518,2008,2,20,137.0,I
9518,2008,3,20,157.0,I
9518,2008,4,20,160.0,"""I"
9518,2008,5,20,666.0,
9518,2008,6,20,138.0,
9518,2008,7,20,122.0,
9518,2008,8,20,101.0,_
9518,2008,9,20,130.0,
9518,2008,10,20,116.0,
9518,2008,11,20,121.0,I
9518,2008,12,20,128.0,^I
9518,2008,1,21,129.0,I
9518,2008,2,21,137.0,I
9518,2008,3,21,157.0,I
9518,2008,4,21,160.0,"""I"
9518,2008,5,21,607.0,
9518,2008,6,21,135.0,
9518,2008,7,21,119.0,
9518,2008,8,21,105.0,
9518,2008,9,21,125.0,
9518,2008,10,21,114.0,
9518,2008,11,21,121.0,I
9518,2008,12,21,128.0,^I
9518,2008,1,22,130.0,I
9518,2008,2,22,138.0,I
9518,2008,3,22,157.0,I
9518,2008,4,22,160.0,"""I"
9518,2008,5,22,550.0,
9518,2008,6,22,131.0,
9518,2008,7,22,117.0,
9518,2008,8,22,109.0,
9518,2008,9,22,120.0,
9518,2008,10,22,116.0,)
9518,2008,11,22,121.0,I
9518,2008,12,22,128.0,^I
9518,2008,1,23,131.0,I
9518,2008,2,23,138.0,I
9518,2008,3,23,157.0,I
9518,2008,4,23,160.0,"""I"
9518,2008,5,23,474.0,
9518,2008,6,23,128.0,
9518,2008,7,23,115.0,
9518,2008,8,23,116.0,
9518,2008,9,23,120.0,
9518,2008,10,23,120.0,*)
9518,2008,11,23,121.0,I
9518,2008,12,23,128.0,^I
9518,2008,1,24,132.0,I
9518,2008,2,24,138.0,I
9518,2008,3,24,157.0,I
9518,2008,4,24,160.0,"""I"
9518,2008,5,24,423.0,
9518,2008,6,24,125.0,
9518,2008,7,24,112.0,
9518,2008,8,24,118.0,
9518,2008,9,24,119.0,
9518,2008,10,24,126.0,^)
9518,2008,11,24,121.0,I
9518,2008,12,24,128.0,^I
9518,2008,1,25,132.0,I
9518,2008,2,25,138.0,I
9518,2008,3,25,157.0,I
9518,2008,4,25,160.0,"""I"
9518,2008,5,25,364.0,
9518,2008,6,25,123.0,
9518,2008,7,25,111.0,
9518,2008,8,25,119.0,
9518,2008,9,25,119.0,
9518,2008,10,25,127.0,^Z
9518,2008,11,25,121.0,I
9518,2008,12,25,128.0,^I
9518,2008,1,26,132.0,I
9518,2008,2,26,138.0,I
9518,2008,3,26,158.0,I
9518,2008,4,26,160.0,"""I"
9518,2008,5,26,321.0,
9518,2008,6,26,123.0,
9518,2008,7,26,111.0,
9518,2008,8,26,119.0,
9518,2008,9,26,119.0,
9518,2008,10,26,127.0,^Z
9518,2008,11,26,121.0,I
9518,2008,12,26,128.0,^I
9518,2008,1,27,132.0,I
9518,2008,2,27,138.0,I
9518,2008,3,27,159.0,I
9518,2008,4,27,160.0,"""I"
9518,2008,5,27,295.0,
9518,2008,6,27,122.0,
9518,2008,7,27,111.0,_
9518,2008,8,27,120.0,
9518,2008,9,27,120.0,
9518,2008,10,27,124.0,Z
9518,2008,11,27,122.0,I
9518,2008,12,27,128.0,^I
9518,2008,1,28,133.0,I
9518,2008,2,28,139.0,^I
9518,2008,3,28,160.0,^I
9518,2008,4,28,160.0,"""I"
9518,2008,5,28,279.0,
9518,2008,6,28,122.0,
9518,2008,7,28,110.0,_
9518,2008,8,28,123.0,
9518,2008,9,28,119.0,
9518,2008,10,28,118.0,Z
9518,2008,11,28,122.0,I
9518,2008,12,28,128.0,^I
9518,2008,1,29,133.0,I
9518,2008,2,29,139.0,^I
9518,2008,3,29,160.0,^I
9518,2008,4,29,160.0,"""I"
9518,2008,5,29,264.0,
9518,2008,6,29,121.0,
9518,2008,7,29,110.0,_
9518,2008,8,29,124.0,^
9518,2008,9,29,119.0,
9518,2008,10,29,114.0,Z
9518,2008,11,29,122.0,I
9518,2008,12,29,128.0,^I
9518,2008,1,30,134.0,^I
9518,2008,2,30,1.0,
9518,2008,3,30,160.0,^I
9518,2008,4,30,160.0,"""I"
9518,2008,5,30,252.0,
9518,2008,6,30,121.0,_
9518,2008,7,30,110.0,_
9518,2008,8,30,124.0,^
9518,2008,9,30,119.0,
9518,2008,10,30,113.0,Z
9518,2008,11,30,122.0,I
9518,2008,12,30,128.0,^I
9518,2008,1,31,134.0,^I
9518,2008,2,31,1.0,
9518,2008,3,31,160.0,^I
9518,2008,4,31,1.0,
9518,2008,5,31,243.0,
9518,2008,6,31,1.0,
9518,2008,7,31,110.0,_
9518,2008,8,31,124.0,^
9518,2008,9,31,1.0,
9518,2008,10,31,112.0,Z
9518,2008,11,31,1.0,
9518,2008,12,31,128.0,^I
9403,2009,1,1,73.0,"""I"
9403,2009,2,1,73.0,"""I"
9403,2009,3,1,74.0,_I
9403,2009,4,1,76.0,_I
9403,2009,5,1,462.0,^ХN
9403,2009,6,1,80.0,
9403,2009,7,1,75.0,^
9403,2009,8,1,69.0,_А
9403,2009,9,1,74.0,^А
9403,2009,10,1,62.0,А
9403,2009,11,1,62.0,"""I"
9403,2009,12,1,62.0,HI
9403,2009,1,2,73.0,"""I"
9403,2009,2,2,73.0,"""I"
9403,2009,3,2,74.0,_I
9403,2009,4,2,76.0,_I
9403,2009,5,2,451.0,ХN
9403,2009,6,2,80.0,
9403,2009,7,2,75.0,^
9403,2009,8,2,78.0,А
9403,2009,9,2,74.0,^А
9403,2009,10,2,62.0,А
9403,2009,11,2,62.0,"""I"
9403,2009,12,2,62.0,HI
9403,2009,1,3,73.0,"""I"
9403,2009,2,3,73.0,"""I"
9403,2009,3,3,74.0,_I
9403,2009,4,3,78.0,I
9403,2009,5,3,437.0,N
9403,2009,6,3,79.0,
9403,2009,7,3,75.0,^
9403,2009,8,3,81.0,^А
9403,2009,9,3,70.0,А
9403,2009,10,3,62.0,А
9403,2009,11,3,62.0,"""I"
9403,2009,12,3,62.0,HI
9403,2009,1,4,73.0,"""I"
9403,2009,2,4,73.0,"""I"
9403,2009,3,4,74.0,_I
9403,2009,4,4,79.0,I
9403,2009,5,4,429.0,N
9403,2009,6,4,76.0,
9403,2009,7,4,72.0,
9403,2009,8,4,81.0,^А
9403,2009,9,4,70.0,А
9403,2009,10,4,62.0,А
9403,2009,11,4,62.0,"""I"
9403,2009,12,4,62.0,HI
9403,2009,1,5,73.0,"""I"
9403,2009,2,5,73.0,"""I"
9403,2009,3,5,74.0,_I
9403,2009,4,5,80.0,I
9403,2009,5,5,417.0,N
9403,2009,6,5,74.0,
9403,2009,7,5,70.0,
9403,2009,8,5,79.0,А
9403,2009,9,5,70.0,А
9403,2009,10,5,62.0,А
9403,2009,11,5,62.0,"""I"
9403,2009,12,5,62.0,HI
9403,2009,1,6,73.0,"""I"
9403,2009,2,6,73.0,"""I"
9403,2009,3,6,74.0,_I
9403,2009,4,6,80.0,I
9403,2009,5,6,389.0,N
9403,2009,6,6,74.0,
9403,2009,7,6,70.0,
9403,2009,8,6,72.0,А
9403,2009,9,6,70.0,А
9403,2009,10,6,60.0,_А
9403,2009,11,6,62.0,"""I"
9403,2009,12,6,64.0,^HI
9403,2009,1,7,73.0,"""I"
9403,2009,2,7,73.0,"""I"
9403,2009,3,7,74.0,_I
9403,2009,4,7,82.0,I
9403,2009,5,7,379.0,N
9403,2009,6,7,72.0,
9403,2009,7,7,70.0,
9403,2009,8,7,72.0,А
9403,2009,9,7,70.0,А
9403,2009,10,7,60.0,_А
9403,2009,11,7,62.0,"""I"
9403,2009,12,7,64.0,^HI
9403,2009,1,8,73.0,"""I"
9403,2009,2,8,73.0,"""I"
9403,2009,3,8,74.0,_I
9403,2009,4,8,82.0,I
9403,2009,5,8,369.0,N
9403,2009,6,8,72.0,
9403,2009,7,8,69.0,_
9403,2009,8,8,72.0,А
9403,2009,9,8,68.0,А
9403,2009,10,8,60.0,_А
9403,2009,11,8,62.0,"""I"
9403,2009,12,8,64.0,^HI
9403,2009,1,9,73.0,"""I"
9403,2009,2,9,73.0,"""I"
9403,2009,3,9,74.0,_I
9403,2009,4,9,82.0,I
9403,2009,5,9,350.0,N
9403,2009,6,9,72.0,
9403,2009,7,9,68.0,_Т
9403,2009,8,9,72.0,А
9403,2009,9,9,68.0,А
9403,2009,10,9,60.0,_А
9403,2009,11,9,62.0,"""I"
9403,2009,12,9,64.0,^HI
9403,2009,1,10,73.0,"""I"
9403,2009,2,10,73.0,"""I"
9403,2009,3,10,74.0,_I
9403,2009,4,10,82.0,I
9403,2009,5,10,327.0,N
9403,2009,6,10,72.0,
9403,2009,7,10,68.0,_Т
9403,2009,8,10,72.0,А
9403,2009,9,10,68.0,А
9403,2009,10,10,60.0,_А
9403,2009,11,10,62.0,"""I"
9403,2009,12,10,62.0,HI
9403,2009,1,11,73.0,"""I"
9403,2009,2,11,73.0,"""I"
9403,2009,3,11,74.0,_I
9403,2009,4,11,82.0,I
9403,2009,5,11,309.0,N
9403,2009,6,11,71.0,
9403,2009,7,11,68.0,_Т
9403,2009,8,11,72.0,А
9403,2009,9,11,68.0,А
9403,2009,10,11,60.0,_А
9403,2009,11,11,62.0,"""I"
9403,2009,12,11,60.0,_HI
9403,2009,1,12,73.0,"""I"
9403,2009,2,12,73.0,"""I"
9403,2009,3,12,74.0,_I
9403,2009,4,12,91.0,I
9403,2009,5,12,291.0,N
9403,2009,6,12,69.0,_
9403,2009,7,12,68.0,_Т
9403,2009,8,12,72.0,А
9403,2009,9,12,68.0,А
9403,2009,10,12,60.0,_А
9403,2009,11,12,62.0,"""I"
9403,2009,12,12,60.0,_HI
9403,2009,1,13,73.0,"""I"
9403,2009,2,13,73.0,"""I"
9403,2009,3,13,76.0,I
9403,2009,4,13,96.0,I
9403,2009,5,13,267.0,N
9403,2009,6,13,68.0,_
9403,2009,7,13,68.0,_Т
9403,2009,8,13,72.0,А
9403,2009,9,13,66.0,А
9403,2009,10,13,60.0,_)А
9403,2009,11,13,62.0,"""I"
9403,2009,12,13,60.0,_HI
9403,2009,1,14,73.0,"""I"
9403,2009,2,14,73.0,"""I"
9403,2009,3,14,76.0,I
9403,2009,4,14,108.0,I
9403,2009,5,14,259.0,N
9403,2009,6,14,68.0,_
9403,2009,7,14,68.0,_Т
9403,2009,8,14,72.0,А
9403,2009,9,14,66.0,А
9403,2009,10,14,60.0,_)
9403,2009,11,14,62.0,"""I"
9403,2009,12,14,60.0,_HI
9403,2009,1,15,73.0,"""I"
9403,2009,2,15,73.0,"""I"
9403,2009,3,15,76.0,I
9403,2009,4,15,112.0,I
9403,2009,5,15,257.0,
9403,2009,6,15,70.0,_
9403,2009,7,15,68.0,_Т
9403,2009,8,15,72.0,А
9403,2009,9,15,62.0,_А
9403,2009,10,15,60.0,_*)
9403,2009,11,15,62.0,"""I"
9403,2009,12,15,60.0,_HI
9403,2009,1,16,73.0,"""I"
9403,2009,2,16,73.0,"""I"
9403,2009,3,16,76.0,I
9403,2009,4,16,114.0,I
9403,2009,5,16,242.0,
9403,2009,6,16,79.0,
9403,2009,7,16,68.0,_Т
9403,2009,8,16,72.0,А
9403,2009,9,16,62.0,_А
9403,2009,10,16,60.0,_*)
9403,2009,11,16,62.0,"""I"
9403,2009,12,16,60.0,_HI
9403,2009,1,17,73.0,"""I"
9403,2009,2,17,73.0,"""I"
9403,2009,3,17,76.0,I
9403,2009,4,17,127.0,I
9403,2009,5,17,231.0,
9403,2009,6,17,87.0,
9403,2009,7,17,68.0,_Т
9403,2009,8,17,72.0,А
9403,2009,9,17,62.0,_А
9403,2009,10,17,60.0,_*)
9403,2009,11,17,62.0,"""I"
9403,2009,12,17,60.0,_HI
9403,2009,1,18,73.0,"""I"
9403,2009,2,18,73.0,"""I"
9403,2009,3,18,76.0,I
9403,2009,4,18,152.0,I
9403,2009,5,18,229.0,
9403,2009,6,18,95.0,
9403,2009,7,18,68.0,_Т
9403,2009,8,18,72.0,А
9403,2009,9,18,62.0,_А
9403,2009,10,18,61.0,_*)
9403,2009,11,18,62.0,"""I"
9403,2009,12,18,60.0,_HI
9403,2009,1,19,73.0,"""I"
9403,2009,2,19,73.0,"""I"
9403,2009,3,19,76.0,I
9403,2009,4,19,157.0,I
9403,2009,5,19,229.0,
9403,2009,6,19,96.0,
9403,2009,7,19,68.0,_Т
9403,2009,8,19,73.0,А
9403,2009,9,19,62.0,_А
9403,2009,10,19,62.0,*)
9403,2009,11,19,62.0,"""I"
9403,2009,12,19,60.0,_HI
9403,2009,1,20,73.0,"""I"
9403,2009,2,20,73.0,"""I"
9403,2009,3,20,76.0,I
9403,2009,4,20,163.0,I
9403,2009,5,20,222.0,
9403,2009,6,20,98.0,^
9403,2009,7,20,68.0,_Т
9403,2009,8,20,76.0,А
9403,2009,9,20,62.0,_А
9403,2009,10,20,62.0,Ш*
9403,2009,11,20,62.0,"""I"
9403,2009,12,20,60.0,_HI
9403,2009,1,21,73.0,"""I"
9403,2009,2,21,73.0,"""I"
9403,2009,3,21,76.0,I
9403,2009,4,21,203.0,(
9403,2009,5,21,197.0,
9403,2009,6,21,98.0,^
9403,2009,7,21,68.0,_Т
9403,2009,8,21,79.0,А
9403,2009,9,21,62.0,_А
9403,2009,10,21,62.0,Ш)
9403,2009,11,21,62.0,"""I"
9403,2009,12,21,60.0,_HI
9403,2009,1,22,73.0,"""I"
9403,2009,2,22,73.0,"""I"
9403,2009,3,22,76.0,I
9403,2009,4,22,221.0,(
9403,2009,5,22,171.0,
9403,2009,6,22,97.0,^
9403,2009,7,22,68.0,_Т
9403,2009,8,22,80.0,А
9403,2009,9,22,62.0,_А
9403,2009,10,22,64.0,Ш)
9403,2009,11,22,62.0,"""I"
9403,2009,12,22,60.0,_HI
9403,2009,1,23,73.0,"""I"
9403,2009,2,23,73.0,"""I"
9403,2009,3,23,75.0,I
9403,2009,4,23,186.0,(
9403,2009,5,23,154.0,
9403,2009,6,23,96.0,
9403,2009,7,23,68.0,_Т
9403,2009,8,23,80.0,А
9403,2009,9,23,62.0,_А
9403,2009,10,23,64.0,Ш)
9403,2009,11,23,62.0,"""I"
9403,2009,12,23,60.0,_HI
9403,2009,1,24,73.0,"""I"
9403,2009,2,24,73.0,"""I"
9403,2009,3,24,78.0,^I
9403,2009,4,24,158.0,(
9403,2009,5,24,139.0,
9403,2009,6,24,96.0,
9403,2009,7,24,68.0,_Т
9403,2009,8,24,80.0,А
9403,2009,9,24,62.0,_А
9403,2009,10,24,64.0,Ш)
9403,2009,11,24,62.0,"""I"
9403,2009,12,24,60.0,_HI
9403,2009,1,25,73.0,"""I"
9403,2009,2,25,73.0,"""I"
9403,2009,3,25,78.0,^I
9403,2009,4,25,307.0,(
9403,2009,5,25,128.0,
9403,2009,6,25,96.0,
9403,2009,7,25,68.0,_Т
9403,2009,8,25,80.0,А
9403,2009,9,25,62.0,_А
9403,2009,10,25,64.0,^Ш)
9403,2009,11,25,62.0,"""I"
9403,2009,12,25,60.0,_HI
9403,2009,1,26,73.0,"""I"
9403,2009,2,26,73.0,"""I"
9403,2009,3,26,78.0,^I
9403,2009,4,26,348.0,(
9403,2009,5,26,128.0,
9403,2009,6,26,95.0,
9403,2009,7,26,68.0,_Т
9403,2009,8,26,80.0,А
9403,2009,9,26,62.0,_А
9403,2009,10,26,64.0,^Ш)
9403,2009,11,26,62.0,"""I"
9403,2009,12,26,60.0,_HI
9403,2009,1,27,73.0,"""I"
9403,2009,2,27,73.0,"""I"
9403,2009,3,27,78.0,^I
9403,2009,4,27,391.0,РП
9403,2009,5,27,121.0,
9403,2009,6,27,90.0,
9403,2009,7,27,68.0,_Т
9403,2009,8,27,76.0,А
9403,2009,9,27,62.0,_А
9403,2009,10,27,63.0,I
9403,2009,11,27,62.0,"""I"
9403,2009,12,27,60.0,_HI
9403,2009,1,28,73.0,"""I"
9403,2009,2,28,73.0,"""I"
9403,2009,3,28,78.0,^I
9403,2009,4,28,451.0,РП
9403,2009,5,28,110.0,
9403,2009,6,28,81.0,
9403,2009,7,28,68.0,_Т
9403,2009,8,28,74.0,А
9403,2009,9,28,62.0,_А
9403,2009,10,28,62.0,I
9403,2009,11,28,62.0,"""I"
9403,2009,12,28,60.0,_HI
9403,2009,1,29,73.0,"""I"
9403,2009,2,29,1.0,
9403,2009,3,29,78.0,^I
9403,2009,4,29,490.0,РП
9403,2009,5,29,94.0,
9403,2009,6,29,79.0,
9403,2009,7,29,68.0,_Т
9403,2009,8,29,74.0,А
9403,2009,9,29,62.0,_А
9403,2009,10,29,62.0,I
9403,2009,11,29,62.0,"""I"
9403,2009,12,29,60.0,_HI
9403,2009,1,30,73.0,"""I"
9403,2009,2,30,1.0,
9403,2009,3,30,78.0,^I
9403,2009,4,30,510.0,^Л
9403,2009,5,30,80.0,_
9403,2009,6,30,74.0,
9403,2009,7,30,68.0,_Т
9403,2009,8,30,74.0,А
9403,2009,9,30,62.0,_А
9403,2009,10,30,62.0,I
9403,2009,11,30,62.0,"""I"
9403,2009,12,30,60.0,_HI
9403,2009,1,31,73.0,"""I"
9403,2009,2,31,1.0,
9403,2009,3,31,78.0,^I
9403,2009,4,31,1.0,
9403,2009,5,31,80.0,_
9403,2009,6,31,1.0,
9403,2009,7,31,68.0,_Т
9403,2009,8,31,74.0,А
9403,2009,9,31,1.0,
9403,2009,10,31,62.0,I
9403,2009,11,31,1.0,
9403,2009,12,31,60.0,_HI
9404,2009,1,1,98.0,_I
9404,2009,2,1,107.0,"""I"
9404,2009,3,1,107.0,_I
9404,2009,4,1,114.0,_I
9404,2009,5,1,558.0,ХN
9404,2009,6,1,240.0,^
9404,2009,7,1,147.0,^
9404,2009,8,1,88.0,_
9404,2009,9,1,156.0,_
9404,2009,10,1,161.0,^
9404,2009,11,1,98.0,Z
9404,2009,12,1,104.0,_I
9404,2009,1,2,98.0,_I
9404,2009,2,2,107.0,"""I"
9404,2009,3,2,107.0,_I
9404,2009,4,2,115.0,I
9404,2009,5,2,570.0,^N
9404,2009,6,2,236.0,
9404,2009,7,2,146.0,^
9404,2009,8,2,88.0,_
9404,2009,9,2,156.0,_
9404,2009,10,2,161.0,^
9404,2009,11,2,92.0,Z
9404,2009,12,2,104.0,_I
9404,2009,1,3,98.0,_I
9404,2009,2,3,107.0,"""I"
9404,2009,3,3,107.0,_I
9404,2009,4,3,116.0,I
9404,2009,5,3,565.0,N
9404,2009,6,3,232.0,
9404,2009,7,3,145.0,
9404,2009,8,3,88.0,_
9404,2009,9,3,156.0,_
9404,2009,10,3,161.0,^
9404,2009,11,3,88.0,_Z
9404,2009,12,3,104.0,_I
9404,2009,1,4,99.0,_I
9404,2009,2,4,107.0,"""I"
9404,2009,3,4,107.0,_I
9404,2009,4,4,117.0,I
9404,2009,5,4,550.0,N
9404,2009,6,4,216.0,
9404,2009,7,4,144.0,
9404,2009,8,4,88.0,_
9404,2009,9,4,156.0,_
9404,2009,10,4,160.0,
9404,2009,11,4,88.0,Z
9404,2009,12,4,104.0,_I
9404,2009,1,5,99.0,I
9404,2009,2,5,107.0,"""I"
9404,2009,3,5,107.0,_I
9404,2009,4,5,117.0,I
9404,2009,5,5,462.0,
9404,2009,6,5,197.0,
9404,2009,7,5,140.0,
9404,2009,8,5,88.0,_
9404,2009,9,5,156.0,_
9404,2009,10,5,159.0,
9404,2009,11,5,88.0,Z
